RestaurantId,Name,Description,Hours,Website,CuisineType,NeighborZipId
64643210-a9fd-4ea6-8fe7-a5fa35ba3bb0,Schmidt-Hunter,"Almost either leg debate gun have form. Car go car feel. Development treatment less executive role family whom.
Camera pass know tax so. Stage benefit boy protect something late line.",9:00 AM - 9:00 PM,https://cook.net/,HISPANIC,98168
414009bb-45da-4a42-8c0b-5eac66b042cc,Aguilar Ltd,"Major event daughter central program head. Wide production west air bring. Other themselves society game success mention again.
Various affect film article right money.",9:00 AM - 9:00 PM,http://johnson.biz/,EUROPEAN,98068
1576650b-76dd-44ca-82d6-1bcba15c4daf,"Dawson, Dean and Lewis","Board hope and trial gas now. Matter he place tough assume around.
Fire lose guess American. Majority social value situation fill.
Yourself opportunity foot wall low.",9:00 AM - 9:00 PM,http://www.huffman.net/,EUROPEAN,98136
56f4a0f4-4b22-4a6b-90c2-873740965309,"Erickson, Mayer and Lloyd","Continue marriage teach mouth cut concern agency. Answer just sing ready. Tax various than nearly determine section safe.
Doctor start news father big. Able whether she remember.",9:00 AM - 9:00 PM,http://www.koch.com/,ASIAN,98107
a53a215a-7bda-48dc-9937-ee4a996d9623,"Price, Bryant and Greene","Soon watch city admit somebody beautiful one. Check focus produce throw customer every once cell.
Sure family thing in support. Physical should machine.",9:00 AM - 9:00 PM,http://brown.com/,EUROPEAN,98092
9d53f0df-c494-4e3f-9d2e-2fbc88ba3bb5,Hodge-Burnett,"Recent better song dog. More kid large report line. Enough wait glass give service of peace.
Easy practice trouble. Answer season campaign toward season.",9:00 AM - 9:00 PM,http://patel.com/,AMERICAN,98001
b388633a-f0ab-4dc1-b580-18d470cadc46,"Bishop, Phillips and Guzman","Social especially evening company. Me leader seek agent organization lose how.
Soldier act force respond. Watch reach read team tough two. Hour cultural like star argue college performance.",9:00 AM - 9:00 PM,http://www.mcfarland.com/,HISPANIC,98154
836e5831-a88d-4157-80c8-9ab304a67a74,Hall Inc,Probably must rich drive quickly from treat. So mean staff service throughout next PM space. You huge order goal might.,9:00 AM - 9:00 PM,https://davis.com/,ASIAN,98074
1490329a-c521-4bd7-9882-c9b3197e3f67,"Boyd, Washington and Moore","Side collection wall box. At back back friend cup fight. Finally skin bar. Structure listen necessary large mind.
Evidence defense catch fight song. Tv couple tough treatment while be condition.",9:00 AM - 9:00 PM,https://harvey.com/,AFRICAN,98024
ab305b2b-2a00-44f1-af1d-fe9d9aae52ea,"Mckee, Dean and Esparza",Star activity choose personal particularly team improve. Provide data hand still best decide.,9:00 AM - 9:00 PM,http://www.hall.com/,AMERICAN,98024
98e13e8c-498e-44e1-a367-7ce50ed4811e,"Sanders, Benitez and Lester","General pressure whatever vote cause southern. Reason song foreign week son.
Pressure alone almost. Nation really political manage manage. Task daughter eye wait medical turn popular.",9:00 AM - 9:00 PM,http://black-williamson.com/,AMERICAN,98023
fdb2e352-501f-47a8-819c-aa19b8b116a4,Delgado Inc,"Serve decide example generation son last. Message threat stop choose Republican.
Industry institution somebody. Skill our black require arm stand painting story. Down participant later former.",9:00 AM - 9:00 PM,https://yu.com/,AFRICAN,98106
3b1ba453-fb81-4e18-8db9-23b12851cd2d,Shelton-Brooks,"Next water environmental quality.
Be share myself. Question generation commercial rate option. Artist feel move process gun project happy.",9:00 AM - 9:00 PM,https://hernandez.biz/,AMERICAN,98126
f7ebfa69-7e44-4085-b00f-35994dcb8495,Carter-Ruiz,Law simple last prevent decision movie. Which college probably price. Voice represent card detail simple around.,9:00 AM - 9:00 PM,http://www.lowe.info/,EUROPEAN,98052
b0f0e300-58f0-4761-8f60-17048f658f39,"Knight, Vasquez and Freeman","Fall find sound through involve year we.
Blood company party laugh. Describe sea like argue discuss goal. Born population boy.",9:00 AM - 9:00 PM,http://gross.org/,HISPANIC,98188
e0df4738-18ee-4b24-923e-ab70a2168efe,"Gonzalez, Harrison and Miller","Fast note difference member. Over eat serve not happy. Guess past guess.
Respond guess event throughout nothing many his culture. Describe upon fine campaign. Range it before rich.",9:00 AM - 9:00 PM,https://lopez.com/,ASIAN,98133
eb08b007-44e3-4efa-9cd3-1ba675a0c65f,"Daniel, Hodge and Lynch","Phone quite view. Sign medical rule prevent. International arm carry reach about.
Some talk administration area task available. Industry floor put phone. Message film daughter enter pressure agency.",9:00 AM - 9:00 PM,http://mcconnell.com/,AMERICAN,98072
e36ce4ef-7a98-437a-8d1c-5d604d6e8042,Wilson-Thomas,Fund those author those away foreign door clearly. Environmental which financial three attorney build would rise. Such successful enough campaign.,9:00 AM - 9:00 PM,http://rivas-greene.com/,ASIAN,98354
7cfa1612-86dc-4bde-9328-befe70c1bbc2,"Brown, Lewis and Villa",Account not bag factor true baby ahead hot. Place drive part activity hot any. Relationship south among fish again. House plan provide.,9:00 AM - 9:00 PM,http://sandoval.com/,HISPANIC,98058
2cbd5be4-76ec-44bc-a4ff-72bf8b518cc3,"Kelly, Garcia and Franklin",Art seem natural apply election. Adult physical politics near interesting condition six. Stuff from TV kid reach treat.,9:00 AM - 9:00 PM,http://coleman.com/,EUROPEAN,98031
ed7b5242-0422-4861-954a-5c3403793774,"Jensen, Andersen and Davis",Short company service apply all chance business. Plan rate word imagine manager south finish. Develop create must road hour political choice. Forward physical article house.,9:00 AM - 9:00 PM,https://macias-rivera.net/,ASIAN,98031
5ed79026-9d3e-4662-be49-93306eabf6bc,Smith-Brown,Police factor population word without fine. Short expert television news trade several. Establish time now total economy time.,9:00 AM - 9:00 PM,https://rodriguez.org/,ASIAN,98042
1db7e63c-1fb3-435f-99ab-52381ce78591,Lee-Patterson,"Quality let left within common. Per central town add season other west participant. Face next site four real side.
Enter become continue nor score. Strong official sense sometimes fine.",9:00 AM - 9:00 PM,https://lopez-hatfield.com/,AFRICAN,98158
78502b7e-8508-4527-ab6e-1ef565f8b882,"Chapman, Duncan and Sullivan",Under argue goal institution author business crime. Choose indeed hard alone game. List fear produce Republican forget together.,9:00 AM - 9:00 PM,https://www.golden.com/,EUROPEAN,98164
c645d38a-7658-47ae-a0f5-2b6fcca76ccc,"Butler, Cook and Pacheco","Character occur school opportunity. Structure total small mother. Successful huge dinner capital.
Pay edge visit them. Other stock expect foot once.",9:00 AM - 9:00 PM,http://www.day-jackson.com/,AFRICAN,98188
26b89cc6-e91a-45fc-8e68-d30255d6bdfa,"Duarte, Boyd and Morales","Kitchen option Congress. Model I not college north. Although free adult sister doctor effort miss.
Million agency better rule against forget. Bad their break citizen. Paper ago begin nearly rate.",9:00 AM - 9:00 PM,https://www.cox.org/,AFRICAN,98039
15680965-341e-4536-ac36-aab5a5b9844b,Fuller-Montgomery,"Skin get individual. Clearly report avoid writer everything.
President brother develop ability last car difference. Shake door source organization three itself both guess.",9:00 AM - 9:00 PM,http://harris-donaldson.com/,ASIAN,98008
fb644c2d-b39a-4bf9-8635-11b8d3e5c9b8,Potts Inc,Everyone save action. Your actually security way sea behavior. Through picture community herself direction leg.,9:00 AM - 9:00 PM,http://bartlett-nelson.com/,AFRICAN,98125
9cd5fa8e-7556-40b8-af0b-dd6717fe23a2,Cooper Ltd,Lay left national affect either hour hit. Short reach Mrs control author big seat. Run quality play range almost dog.,9:00 AM - 9:00 PM,http://gonzalez.biz/,AFRICAN,98070
c6dac30a-fe81-4ee7-8496-7294c54dda61,Shaffer Inc,"Member themselves institution. Page thought not tough.
Admit could concern them protect. None instead phone factor scientist stay. Side where drug economic town.",9:00 AM - 9:00 PM,https://www.lopez-rivera.com/,EUROPEAN,98072
592c5e76-5d6a-4692-9908-e8419e71e145,Daniels-Kirk,"Situation let compare guess never direction boy. Article end administration follow air. Family entire money.
Seek stay detail. Leg expect themselves smile senior work writer.",9:00 AM - 9:00 PM,https://www.rice-martin.com/,HISPANIC,98023
16cd9035-5772-425a-8b06-431987491391,Sims-Mason,Case stand by phone watch. Today day successful. Task million at nothing sort.,9:00 AM - 9:00 PM,http://sims.com/,ASIAN,98144
60e6dcab-18bb-4274-a3ca-9b398836f85f,Warren Group,"Focus that town leave response.
Still then anyone change example ever. Officer clear attack address teach.",9:00 AM - 9:00 PM,http://www.watson.com/,ASIAN,98010
d97f73b8-76d5-4ae2-8ad7-3829cb34697e,Morris-Fuller,"Decide student choice have history consumer street. Part involve whether you lead full.
Often gas nation TV. Throw here hair serve time whatever. Happy since police choose live.",9:00 AM - 9:00 PM,http://www.stone-hopkins.com/,ASIAN,98059
